_id,videoFilename,annotatorName,__v,anyoneInteracting,description,otherActivities[0],otherActivities[1],otherActivities[2],otherActivitiesConfidence,primaryActivity,primaryActivityConfidence,updatedAt,attemptNumber,isTraining,taskType,primaryActivityOther
697152a387297accb93408e2,00220001_2024-03-06_1_2a74025141_processed_008.mp4,bria,0,yes,,none,,,2,meal time,3,2026-01-21T22:26:43.279Z,,false,,
697152cd87297accb934096e,00230001_2024-04-14_1_da1653faac_processed_007.mp4,bria,0,no,,none,,,3,meal time,2,2026-01-21T22:27:25.534Z,,false,,
6971533f87297accb9340ae9,00820001_2024-04-21_4_cfa002ffc4_processed_013.mp4,bria,0,no,,none,,,3,drawing,3,2026-01-21T22:29:19.916Z,,false,,
6972c93287297accb9383220,00220001_2024-03-06_1_2a74025141_processed_008.mp4,tst,0,yes,,meal time,,,3,cleaning,3,2026-01-23T01:04:50.138Z,,false,see,
6973aef387297accb93ac8d4,00400001_2023-08-08_1-2_86950384ad_processed_015.mp4,tsepuri,0,yes,,none,,,3,reading time,3,2026-01-23T17:25:07.371Z,1,true,do,
6973af8187297accb93aca82,00320002_2024-06-03_1_e20fa612a1_processed_043.mp4,tsepuri,0,yes,,moving around,,,2,looking around,3,2026-01-23T17:27:29.806Z,1,true,do,
6973afb087297accb93acb11,00820001_2024-04-21_2_ac429ad42f_processed_067.mp4,tsepuri,0,yes,,meal time,,,1,cleaning,3,2026-01-23T17:28:16.292Z,1,true,do,
6973afbd87297accb93acb44,00320002_2024-12-01_2_0732e91bb3_processed_038.mp4,tsepuri,0,no,,none,,,3,screen time,3,2026-01-23T17:28:29.810Z,1,true,do,
6973b3ee87297accb93ad783,00400002_2024-06-09_2_9fcfaee432_processed_084.mp4,tsepuri,0,no,,moving around,,,2,looking around,3,2026-01-23T17:46:22.374Z,1,true,do,
6976e2f387297accb943ed63,00230001_2024-04-14_1_da1653faac_processed_007.mp4,m1deng,0,no,,looking around,,,3,meal time,3,2026-02-26T04:54:00.466Z,,false,do,
6976e34d87297accb943ee6d,00240001_2023-11-25_2_c9f28edff3_processed_068.mp4,m1deng,0,no,,none,,,3,looking around,3,2026-02-26T04:54:00.990Z,,false,do,
6976e36487297accb943eeb7,00240001_2023-11-26_1_bd6fb31b2c_processed_096.mp4,m1deng,0,yes,,none,,,3,meal time,3,2026-02-26T04:54:01.616Z,,false,do,
6976e3f687297accb943f061,00240001_2023-12-08_1_30326063f1_processed_067.mp4,m1deng,0,yes,,meal time,conversing,,1,playing,2,2026-02-26T04:54:02.186Z,,false,do,
6976e41987297accb943f0cb,00240001_2023-12-16_2_8e3bb038e0_processed_042.mp4,m1deng,0,yes,,none,,,3,meal time,3,2026-02-26T04:54:02.764Z,,false,do,
6977223887297accb944a119,00240001_2024-06-02_2_43f6a17f68_processed_045.mp4,m1deng,0,no,,none,,,2,looking around,2,2026-02-26T04:54:03.367Z,,false,do,
697722aa87297accb944a267,00240001_2024-09-08_4_f03def9007_processed_003.mp4,m1deng,0,no,,looking around,,,2,playing,2,2026-02-26T04:54:03.962Z,,false,do,
6977233c87297accb944a424,00240001_2024-10-06_3_6c66db99a8_processed_023.mp4,m1deng,0,no,,none,,,3,playing,3,2026-02-26T04:54:04.543Z,,false,do,
6977237d87297accb944a4ec,00240001_2024-11-06_2_3a7315e875_processed_040.mp4,m1deng,0,no,,playing,,,1,looking around,2,2026-02-26T04:54:05.171Z,,false,do,
6977239287297accb944a533,00320001_2023-12-06_2_b65b83c560_processed_079.mp4,m1deng,0,no,,none,,,3,looking around,3,2026-02-26T04:54:06.007Z,,false,do,
6977259a87297accb944ab67,00320001_2024-02-17_3_195c6f8833_processed_038.mp4,m1deng,0,no,,looking around,,,2,meal time,2,2026-01-26T08:28:10.058Z,,false,do,
69781a5d87297accb9476a5a,00230001_2024-04-14_1_da1653faac_processed_007.mp4,tsepuri,0,yes,,looking around,gardening,,3,cleaning,3,2026-02-23T01:57:20.466Z,,false,see,
697849af87297accb947f679,00320001_2024-02-23_2_b9b9b6bd6f_processed_070.mp4,m1deng,0,yes,,conversing,,,1,moving around,3,2026-01-27T05:14:23.400Z,,false,do,
697849d987297accb947f6fb,00320001_2024-03-10_3_2825d75568_processed_032.mp4,m1deng,0,yes,,none,,,3,playing,3,2026-01-27T16:03:24.416Z,,false,do,
69784a0687297accb947f78f,00320001_2024-03-16_1_bd51e5a866_processed_000.mp4,m1deng,0,yes,,none,,,3,playing,3,2026-01-27T05:15:50.873Z,,false,do,
69784a2687297accb947f7f3,00320001_2024-05-11_2_78ccaae9f1_processed_039.mp4,m1deng,0,no,,looking around,,,2,moving around,3,2026-01-27T05:16:22.391Z,,false,do,
69784c6187297accb947fe7f,00320001_2024-10-20_4_89de9fca76_processed_043.mp4,m1deng,0,yes,,conversing,screen time,,1,looking around,3,2026-01-27T23:23:28.031Z,,false,do,
69784ca087297accb947ff3e,00320002_2024-04-10_1_9936c698cd_processed_084.mp4,m1deng,0,no,,looking around,,,2,playing,2,2026-01-27T23:19:06.683Z,,false,do,
69784d4787297accb9480131,00320002_2024-05-28_3_c99c7a039e_processed_070.mp4,m1deng,0,no,,none,,,3,looking around,3,2026-01-27T05:29:43.531Z,,false,do,
69784ddc87297accb94802ed,00320002_2024-06-03_1_e20fa612a1_processed_043.mp4,m1deng,0,no,,none,,,3,moving around,3,2026-01-27T05:32:12.239Z,,false,do,
69827c0187297accb965ffcc,00320002_2024-09-05_2_946f306519_processed_023.mp4,elenahc,0,no,,meal time,,,3,screen time,2,2026-02-26T04:54:40.687Z,,false,see,
69827c2287297accb966003a,00320003_2024-03-03_1_d0c3250eb5_processed_101.mp4,elenahc,0,yes,,none,,,2,conversing,2,2026-02-26T04:54:41.704Z,,false,see,
69827c3e87297accb9660094,00320003_2024-03-08_1_7484c17533_processed_060.mp4,elenahc,0,yes,,none,,,2,being moved around,3,2026-02-26T04:54:42.362Z,,false,see,
69827c6387297accb966010f,00320003_2024-07-07_1_1a765e701a_processed_057.mp4,elenahc,0,no,,none,,,2,playing,3,2026-02-26T04:54:43.241Z,,false,see,
69827c8787297accb9660185,00360001_2024-09-25_1_0d3bbb62f6_processed_012.mp4,elenahc,0,yes,,playing,walking,,3,conversing,3,2026-02-26T04:54:44.056Z,,false,see,
69827cbd87297accb966022c,00360001_2024-10-30_2_04f91de1ba_processed_005.mp4,elenahc,0,no,,reading time,,,2,playing,2,2026-02-26T04:54:44.826Z,,false,see,
69827ce287297accb96602a4,00370001_2024-02-10_4_d2cfc75810_processed_063.mp4,elenahc,0,no,,reading time,,,2,playing,2,2026-02-26T04:54:45.650Z,,false,see,
69827cfe87297accb96602fc,00370001_2024-04-18_2_c09ec714fb_processed_044.mp4,elenahc,0,no,,none,,,2,playing,2,2026-02-26T04:54:46.355Z,,false,see,
69827d1a87297accb9660359,00370001_2024-04-25_2_ea8d9ab2d5_processed_052.mp4,elenahc,0,yes,,none,,,3,playing,3,2026-02-26T04:54:48.093Z,,false,see,
69827d3c87297accb96603cd,00370001_2024-05-05_3_97bfed6698_processed_022.mp4,elenahc,0,yes,,being moved around,looking around,,2,conversing,3,2026-02-18T05:08:09.830Z,,false,see,
69827d5187297accb9660414,00370001_2024-11-23_3_36b0eea465_processed_087.mp4,elenahc,0,yes,,playing,,,3,conversing,2,2026-02-03T22:57:21.473Z,,false,do,
69827d7587297accb9660485,00370002_2024-02-14_1_ca6b0b7335_processed_002.mp4,elenahc,0,yes,,conversing,being moved around,,2,looking around,2,2026-02-03T22:57:57.010Z,,false,do,
69827d9987297accb96604ff,00370002_2024-05-03_3_bb6f5ab781_processed_039.mp4,elenahc,0,yes,,playing,,,3,looking around,3,2026-02-03T22:58:33.505Z,,false,do,
69827e1e87297accb9660688,00370002_2024-05-11_1_e08570833f_processed_062.mp4,elenahc,0,yes,,none,,,2,looking around,2,2026-02-03T23:00:46.323Z,,false,do,
69827e4487297accb9660705,00370002_2024-05-18_3_e23c0133c0_processed_023.mp4,elenahc,0,yes,,conversing,,,2,looking around,2,2026-02-03T23:01:24.933Z,,false,do,
69827e9c87297accb9660816,00370002_2024-05-26_1_dbdd71cf59_processed_022.mp4,elenahc,0,no,,none,,,2,looking around,3,2026-02-03T23:02:52.497Z,,false,do,
69827eb787297accb9660870,00370002_2024-09-29_1_2c3456c8fe_processed_047.mp4,elenahc,0,yes,,conversing,being moved around,,2,looking around,3,2026-02-03T23:03:19.070Z,,false,do,
69827ede87297accb96608e8,00390001_2024-08-23_1_d4be717890_processed_012.mp4,elenahc,0,yes,,reading time,playing,looking around,3,crawling,2,2026-02-03T23:03:58.433Z,,false,do,
69827efe87297accb9660957,00400001_2023-06-15_1_2f49953f81_processed_004.mp4,elenahc,0,no,,none,,,2,looking around,2,2026-02-03T23:04:30.736Z,,false,do,
69827f2087297accb96609bf,00400001_2023-06-21_2_78f629b94b_processed_076.mp4,elenahc,0,no,,crawling,,,2,looking around,2,2026-02-26T04:50:51.426Z,,false,do,
69827f3b87297accb9660a1b,00400001_2023-07-01_1_c4bc4716ef_processed_007.mp4,elenahc,0,yes,,conversing,,,1,crawling,3,2026-02-26T04:50:52.428Z,,false,do,
69827f5587297accb9660a6d,00400001_2023-07-01_1_c4bc4716ef_processed_009.mp4,elenahc,0,no,,crawling,,,3,looking around,3,2026-02-26T04:50:54.665Z,,false,do,
69827f6c87297accb9660ac4,00400001_2023-07-03_1_e505715506_processed_022.mp4,elenahc,0,no,,walking,,,2,looking around,3,2026-02-26T04:50:55.416Z,,false,do,
69827f8d87297accb9660b2b,00400001_2023-08-24_1_f44f05ca5f_processed_009.mp4,elenahc,0,yes,,conversing,looking around,,3,music time,3,2026-02-26T04:50:56.433Z,,false,do,
69827fad87297accb9660b8f,00400001_2023-08-25_1_9ad5e22aaa_processed_037.mp4,elenahc,0,no,,none,,,2,screen time,3,2026-02-26T04:50:57.535Z,,false,do,
69827fc787297accb9660bed,00400001_2023-09-22_1_9977c9d6dd_processed_008.mp4,elenahc,0,yes,,looking around,,,2,screen time,3,2026-02-26T04:50:58.400Z,,false,do,
69827fe787297accb9660c4d,00400001_2023-09-23_1_3aa820473e_processed_057.mp4,elenahc,0,yes,,meal time,conversing,,2,screen time,3,2026-02-26T04:50:59.008Z,,false,do,
6982800687297accb9660cb3,00400001_2023-09-28_1_ffe2cfdbd3_processed_064.mp4,elenahc,0,yes,,conversing,,,3,being moved around,3,2026-02-26T04:50:59.515Z,,false,do,
6982801f87297accb9660d06,00400001_2023-11-19_1_8c79b13b9b_processed_076.mp4,elenahc,0,yes,,conversing,walking,,3,looking around,3,2026-02-26T04:51:00.089Z,,false,do,
6982803487297accb9660d52,00400001_2024-05-03_1_d8ea0c2efd_processed_040.mp4,elenahc,0,no,,none,,,2,looking around,3,2026-02-26T04:51:00.623Z,,false,do,
6982804f87297accb9660da4,00400001_2024-06-30_3_a69c8e8ddb_processed_034.mp4,elenahc,0,no,,looking around,walking,,3,playing,2,2026-02-26T04:51:01.240Z,,false,do,
6982806f87297accb9660e14,00400001_2024-08-27_1_9627aa4127_processed_016.mp4,elenahc,0,no,,none,,,3,screen time,3,2026-02-26T04:51:03.150Z,,false,do,
6982809587297accb9660e87,00400001_2024-12-01_3_b4c2dc7192_processed_069.mp4,elenahc,0,no,,looking around,,,2,playing,1,2026-02-26T04:51:06.147Z,,false,do,
698280b987297accb9660efd,00400002_2023-12-05_1_8d274e31e7_processed_045.mp4,elenahc,0,yes,,looking around,conversing,,3,meal time,3,2026-02-26T04:51:06.779Z,,false,do,
698280da87297accb9660f60,00400002_2023-12-19_1_d768b47eaf_processed_012.mp4,elenahc,0,no,,none,,,2,playing,3,2026-02-26T04:51:07.283Z,,false,do,
6982810387297accb9660fe8,00400002_2024-01-06_2_d6accc9902_processed_018.mp4,elenahc,0,no,,none,,,3,playing,3,2026-02-26T04:51:07.756Z,,false,do,
6982813587297accb9661080,00400002_2024-01-13_1_a58c2f7862_processed_019.mp4,elenahc,0,no,,getting dressed,,,2,looking around,1,2026-02-26T04:52:37.549Z,,false,do,
6982816987297accb9661126,00400002_2024-01-13_3_7ca2b2ad65_000.mp4,elenahc,0,yes,,other,,,3,looking around,2,2026-02-03T23:14:49.560Z,,false,do,
6982818b87297accb9661192,00400002_2024-02-11_3_cf658e4a38_processed_030.mp4,elenahc,0,no,,looking around,,,2,playing,3,2026-02-03T23:15:23.849Z,,false,do,
698281b887297accb9661219,00400002_2024-03-01_3_2034d527bc_processed_047.mp4,elenahc,0,no,,none,,,1,other,1,2026-02-03T23:16:08.810Z,,false,do,
698281e287297accb96612a3,00400002_2024-06-23_3_1b2351cdfe_processed_059.mp4,elenahc,0,yes,,cooking,looking around,,2,conversing,2,2026-02-03T23:16:50.472Z,,false,do,
6982820787297accb9661312,00400002_2024-10-06_2_ad93998b1d_processed_007.mp4,elenahc,0,no,,looking around,playing,,3,crawling,3,2026-02-03T23:17:27.480Z,,false,do,
6982822887297accb966138a,00400003_2023-12-17_3_890b6a5cad_processed_067.mp4,elenahc,0,yes,,conversing,looking around,,3,meal time,3,2026-02-03T23:18:00.366Z,,false,do,
6982823987297accb96613bf,00400003_2024-04-12_1_78fc11d62d_processed_057.mp4,elenahc,0,yes,,conversing,,,3,playing,3,2026-02-03T23:18:17.542Z,,false,do,
6982825c87297accb9661434,00400003_2024-05-30_3_ac6e331884_processed_004.mp4,elenahc,0,yes,,none,,,2,screen time,3,2026-02-03T23:18:52.123Z,,false,do,
6988e98187297accb978b7bf,00420001_2024-06-09_1_941b9b5f1b_processed_027.mp4,elenahc,0,yes,,looking around,,,3,being moved around,2,2026-02-08T19:52:33.829Z,,false,do,
6988e9c287297accb978b88e,00420001_2024-06-21_1_1fc3e7b968_processed_014.mp4,elenahc,0,yes,,crawling,,,3,looking around,3,2026-02-08T19:55:49.751Z,,false,do,
6988ea3d87297accb978b9f9,00420001_2024-11-03_3_51011e4385_processed_036.mp4,elenahc,0,no,,walking,looking around,,2,playing,1,2026-02-08T19:55:51.052Z,,false,do,
6988ea7687297accb978bab6,00430001_2023-09-07_2_31e67cae01_processed_018.mp4,elenahc,0,no,,none,,,2,other,1,2026-02-08T19:56:38.535Z,,false,do,
6988eac587297accb978bba1,00430001_2023-10-06_1_9bf374e81c_processed_054.mp4,elenahc,0,yes,,playing,conversing,,2,looking around,2,2026-02-08T19:57:57.327Z,,false,do,
6988eae987297accb978bc18,00430001_2023-12-03_3_5f0f19af24_processed_050.mp4,elenahc,0,yes,,conversing,,,3,playing,3,2026-02-08T19:58:33.642Z,,false,do,
6988eb6487297accb978bd86,00490001_2023-12-28_1_4d2984425d_processed_040.mp4,elenahc,0,no,,looking around,other,,3,being moved around,3,2026-02-08T20:00:36.226Z,,false,do,
6988eb9087297accb978be19,00500001_2023-08-22_2_4da871d02e_processed_050.mp4,elenahc,0,no,,crawling,,,2,looking around,3,2026-02-08T20:01:20.473Z,,false,do,
6988ec1f87297accb978bfe4,00500001_2023-12-10_1_e07a848172_processed_059.mp4,elenahc,0,no,,screen time,meal time,,2,meal time,2,2026-02-08T20:03:43.358Z,,false,do,
6988ec3687297accb978c02e,00500001_2024-08-17_1_5d8718d35d_processed_039.mp4,elenahc,0,yes,,looking around,,,3,playing,3,2026-02-08T20:04:06.931Z,,false,do,
6988ec5187297accb978c08b,00510001_2024-04-13_2_c4a790bb60_processed_011.mp4,elenahc,0,yes,,looking around,walking,,3,music time,3,2026-02-08T20:04:33.543Z,,false,do,
6988ec9987297accb978c163,00510001_2024-05-31_1_60e96e0a79_processed_059.mp4,elenahc,0,yes,,conversing,,,3,meal time,3,2026-02-08T20:05:45.368Z,,false,do,
69890be187297accb9791c79,00320002_2024-09-05_2_946f306519_processed_023.mp4,m1deng,0,no,,meal time,,,2,screen time,2,2026-02-08T22:19:13.280Z,,false,do,
69890c0a87297accb9791cfe,00320003_2024-03-03_1_d0c3250eb5_processed_101.mp4,m1deng,0,yes,,looking around,,,2,conversing,2,2026-02-08T22:19:54.821Z,,false,do,
69890c7287297accb9791e3b,00320003_2024-03-08_1_7484c17533_processed_060.mp4,m1deng,0,yes,,none,,,3,being moved around,3,2026-02-08T22:21:38.173Z,,false,do,
69890cf387297accb9791fc6,00320003_2024-07-07_1_1a765e701a_processed_057.mp4,m1deng,0,no,,none,,,3,playing,3,2026-02-08T22:23:47.939Z,,false,do,
69890d4287297accb97920b9,00360001_2024-09-25_1_0d3bbb62f6_processed_012.mp4,m1deng,0,yes,,none,,,3,playing,2,2026-02-08T22:25:06.955Z,,false,do,
69890eb987297accb9792503,00360001_2024-10-30_2_04f91de1ba_processed_005.mp4,m1deng,0,no,,looking around,,,1,playing,2,2026-02-08T22:31:21.849Z,,false,do,
69890ed687297accb9792564,00370001_2024-02-10_4_d2cfc75810_processed_063.mp4,m1deng,0,no,,none,,,3,playing,3,2026-02-08T22:31:50.651Z,,false,do,
69890fdd87297accb9792869,00370001_2024-04-18_2_c09ec714fb_processed_044.mp4,m1deng,0,yes,,playing,,,2,walking,2,2026-02-08T22:36:13.039Z,,false,do,
6989102b87297accb9792961,00370001_2024-04-25_2_ea8d9ab2d5_processed_052.mp4,m1deng,0,yes,,none,,,3,looking around,2,2026-02-08T22:37:31.782Z,,false,do,
6989108287297accb9792a6c,00370001_2024-05-05_3_97bfed6698_processed_022.mp4,m1deng,0,no,,none,,,2,being moved around,3,2026-02-08T22:38:58.792Z,,false,do,
698910a587297accb9792ad7,00370001_2024-11-23_3_36b0eea465_processed_087.mp4,m1deng,0,yes,,conversing,,,2,playing,3,2026-02-08T22:39:33.904Z,,false,do,
698911a187297accb9792dc4,00370002_2024-02-14_1_ca6b0b7335_processed_002.mp4,m1deng,0,yes,,none,,,3,being moved around,3,2026-02-08T22:43:45.748Z,,false,do,
698911b887297accb9792e18,00370002_2024-05-03_3_bb6f5ab781_processed_039.mp4,m1deng,0,no,,none,,,3,looking around,3,2026-02-08T22:44:08.252Z,,false,do,
698911f487297accb9792ed2,00370002_2024-05-11_1_e08570833f_processed_062.mp4,m1deng,0,no,,none,,,3,looking around,2,2026-02-08T22:45:08.501Z,,false,do,
6989122c87297accb9792f78,00370002_2024-05-18_3_e23c0133c0_processed_023.mp4,m1deng,0,no,,none,,,2,looking around,3,2026-02-08T22:46:04.992Z,,false,do,
6989126b87297accb9793042,00370002_2024-05-26_1_dbdd71cf59_processed_022.mp4,m1deng,0,no,,none,,,3,looking around,3,2026-02-08T22:47:07.002Z,,false,do,
6989129b87297accb97930d2,00370002_2024-09-29_1_2c3456c8fe_processed_047.mp4,m1deng,0,yes,,looking around,,,2,being moved around,2,2026-02-08T22:47:55.741Z,,false,do,
6989130887297accb979321d,00390001_2024-08-23_1_d4be717890_processed_012.mp4,m1deng,0,yes,,walking,,,2,reading time,2,2026-02-08T22:49:44.795Z,,false,do,
6989132987297accb9793291,00400001_2023-06-15_1_2f49953f81_processed_004.mp4,m1deng,0,no,,none,,,3,looking around,3,2026-02-08T22:50:17.996Z,,false,do,
6989136687297accb979334a,00400001_2023-06-21_2_78f629b94b_processed_076.mp4,m1deng,0,no,,none,,,3,walking,3,2026-02-08T22:51:18.064Z,,false,do,
6989139487297accb97933d1,00400001_2023-07-01_1_c4bc4716ef_processed_007.mp4,m1deng,0,no,,crawling,,,1,walking,3,2026-02-08T22:52:04.175Z,,false,do,
698913b487297accb979343d,00400001_2023-07-01_1_c4bc4716ef_processed_009.mp4,m1deng,0,no,,crawling,,,1,walking,2,2026-02-08T22:52:36.434Z,,false,do,
698914a787297accb9793711,00400001_2023-07-03_1_e505715506_processed_022.mp4,m1deng,0,no,,none,,,2,walking,3,2026-02-08T22:56:39.962Z,,false,do,
698919c287297accb97945fe,00510001_2024-08-25_1_558f810d34_processed_006.mp4,elenahc,0,yes,,none,,,2,looking around,2,2026-02-08T23:18:26.945Z,,false,do,
698919dc87297accb9794655,00510002_2024-09-27_1_4bc44bcdd0_processed_046.mp4,elenahc,0,yes,,conversing,playing,,3,reading time,3,2026-02-08T23:18:52.105Z,,false,do,
69891a0e87297accb97946f1,00510002_2024-10-07_2_0cc5319500_processed_065.mp4,elenahc,0,yes,,being moved around,cooking,,3,conversing,3,2026-02-08T23:19:42.414Z,,false,do,
69891a2e87297accb9794756,00510002_2024-11-12_1_2e81fea59c_processed_055.mp4,elenahc,0,yes,,none,,,3,reading time,3,2026-02-08T23:20:14.252Z,,false,do,
69891a4e87297accb97947bc,00510002_2024-11-18_2_8f0a83618d_processed_030.mp4,elenahc,0,no,,looking around,,,3,playing,3,2026-02-08T23:20:46.002Z,,false,do,
69891a9387297accb9794896,00560001_2023-05-01_1_24d3b95737_processed_066.mp4,elenahc,0,yes,,conversing,looking around,,3,meal time,3,2026-02-08T23:21:55.909Z,,false,do,
69891aac87297accb97948ee,00560001_2023-05-28_1_ed45a7d063_processed_001.mp4,elenahc,0,yes,,looking around,other,,3,conversing,3,2026-02-08T23:22:20.230Z,,false,do,
69891af787297accb97949d4,00560001_2023-08-26_3_76b5673034_processed_003.mp4,elenahc,0,yes,,cleaning,playing,,2,conversing,3,2026-02-08T23:23:35.996Z,,false,do,
69891b3d87297accb9794aa9,00590001_2024-09-20_1_cf3e9710d7_processed_015.mp4,elenahc,0,no,,other,,,2,looking around,2,2026-02-08T23:24:45.551Z,,false,do,
69891b5b87297accb9794b0d,00680001_2023-05-07_2_c4f79965be_processed_018.mp4,elenahc,0,no,,looking around,,,2,walking,3,2026-02-08T23:25:15.872Z,,false,do,
69891ba287297accb9794bef,00680001_2023-06-24_1_3f66230c74_processed_010.mp4,elenahc,0,yes,,none,,,2,looking around,2,2026-02-08T23:26:26.758Z,,false,do,
69891bde87297accb9794ca9,00720001_2023-06-28_5_86314804a3_processed_039.mp4,elenahc,0,no,,looking around,,,2,playing,3,2026-02-08T23:27:26.417Z,,false,do,
69891bf587297accb9794d03,00400001_2023-08-24_1_f44f05ca5f_processed_009.mp4,m1deng,0,yes,,none,,,3,meal time,3,2026-02-08T23:27:49.039Z,,false,do,
69891bf687297accb9794d0b,00720001_2023-07-08_1_093ff171d1_processed_011.mp4,elenahc,0,yes,,looking around,,,3,being moved around,3,2026-02-08T23:27:50.332Z,,false,do,
69891c1587297accb9794d70,00400001_2023-08-25_1_9ad5e22aaa_processed_037.mp4,m1deng,0,no,,none,,,3,screen time,3,2026-02-08T23:28:21.618Z,,false,do,
69891c2587297accb9794da2,00720001_2023-09-17_2_fc175a0fab_processed_071.mp4,elenahc,0,yes,,looking around,,,3,conversing,3,2026-02-08T23:28:37.929Z,,false,do,
